date,year,month,month_name,region_label,station_name,station_id,latitude,longitude,elevation_m,monthly_rainfall_mm
1997-01-01,1997,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,26.0
1997-01-01,1997,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.4
1997-02-01,1997,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,18.5
1997-02-01,1997,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.4
1997-03-01,1997,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.0
1997-03-01,1997,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.4
1997-04-01,1997,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,2.0
1997-04-01,1997,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,4.4
1997-05-01,1997,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,41.4
1997-06-01,1997,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,18.5
1997-06-01,1997,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,17.6
1997-07-01,1997,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,14.0
1997-07-01,1997,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,9.6
1997-08-01,1997,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,48.1
1997-09-01,1997,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,66.5
1997-09-01,1997,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,54.8
1997-10-01,1997,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,110.5
1997-10-01,1997,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,76.6
1997-11-01,1997,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,46.0
1997-11-01,1997,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,51.2
1997-12-01,1997,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,25.0
1997-12-01,1997,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.2
1998-01-01,1998,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,14.5
1998-01-01,1998,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,9.8
1998-02-01,1998,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,13.0
1998-02-01,1998,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,13.8
1998-03-01,1998,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,6.5
1998-03-01,1998,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.4
1998-04-01,1998,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,69.5
1998-04-01,1998,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,74.0
1998-05-01,1998,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,12.5
1998-05-01,1998,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.6
1998-06-01,1998,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,48.2
1998-07-01,1998,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,43.5
1998-07-01,1998,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,44.4
1998-08-01,1998,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,44.0
1998-08-01,1998,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.8
1998-09-01,1998,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,35.5
1998-09-01,1998,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,35.4
1998-10-01,1998,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,36.0
1998-10-01,1998,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.8
1998-11-01,1998,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.2
1998-11-01,1998,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.6
1998-12-01,1998,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,13.2
1998-12-01,1998,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,13.2
1999-01-01,1999,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,23.4
1999-01-01,1999,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.0
1999-02-01,1999,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,5.4
1999-02-01,1999,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,2.4
1999-03-01,1999,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,62.2
1999-03-01,1999,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,52.2
1999-04-01,1999,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.2
1999-04-01,1999,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,3.4
1999-05-01,1999,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,28.2
1999-05-01,1999,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,25.2
1999-06-01,1999,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,24.4
1999-06-01,1999,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,23.2
1999-07-01,1999,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,31.8
1999-07-01,1999,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.9
1999-08-01,1999,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,29.6
1999-09-01,1999,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,22.6
1999-09-01,1999,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,23.4
1999-10-01,1999,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,51.8
1999-10-01,1999,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,73.0
1999-11-01,1999,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,40.0
1999-11-01,1999,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.7
1999-12-01,1999,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,24.8
1999-12-01,1999,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.7
2000-01-01,2000,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.4
2000-01-01,2000,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.3
2000-02-01,2000,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,75.2
2000-02-01,2000,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,66.1
2000-03-01,2000,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,22.4
2000-03-01,2000,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,25.7
2000-04-01,2000,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,46.6
2000-04-01,2000,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,55.6
2000-05-01,2000,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,37.0
2000-05-01,2000,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,35.0
2000-06-01,2000,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,65.6
2000-06-01,2000,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,50.6
2000-07-01,2000,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,57.2
2000-07-01,2000,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,54.2
2000-08-01,2000,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,38.0
2000-08-01,2000,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,47.0
2000-09-01,2000,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,29.0
2000-09-01,2000,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,28.4
2000-10-01,2000,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,59.8
2000-10-01,2000,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,53.4
2000-11-01,2000,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,6.8
2000-11-01,2000,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,9.3
2000-12-01,2000,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,8.8
2000-12-01,2000,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,2.1
2001-01-01,2001,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,25.8
2001-01-01,2001,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.3
2001-02-01,2001,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,16.4
2001-02-01,2001,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,9.7
2001-03-01,2001,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.6
2001-03-01,2001,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.4
2001-04-01,2001,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,21.8
2001-04-01,2001,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.7
2001-05-01,2001,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,53.0
2001-05-01,2001,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,37.6
2001-06-01,2001,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,42.8
2001-06-01,2001,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,39.5
2001-07-01,2001,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,25.8
2001-07-01,2001,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.0
2001-08-01,2001,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,49.2
2001-08-01,2001,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,42.7
2001-09-01,2001,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,48.2
2001-09-01,2001,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,72.2
2001-10-01,2001,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,31.8
2001-10-01,2001,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,34.6
2001-11-01,2001,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,54.6
2001-11-01,2001,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,64.3
2001-12-01,2001,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.0
2001-12-01,2001,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,8.0
2002-01-01,2002,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,21.4
2002-01-01,2002,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.2
2002-02-01,2002,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,2.6
2002-02-01,2002,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,2.4
2002-03-01,2002,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,22.4
2002-03-01,2002,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.6
2002-04-01,2002,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,13.8
2002-04-01,2002,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,12.3
2002-05-01,2002,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,46.6
2002-05-01,2002,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,42.3
2002-06-01,2002,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.0
2002-06-01,2002,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.4
2002-07-01,2002,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,35.2
2002-07-01,2002,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,34.2
2002-08-01,2002,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,35.0
2002-08-01,2002,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.1
2002-09-01,2002,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,30.2
2002-09-01,2002,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.0
2002-10-01,2002,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,20.0
2002-10-01,2002,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.2
2002-11-01,2002,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,36.0
2002-11-01,2002,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,32.1
2002-12-01,2002,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,5.6
2002-12-01,2002,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.8
2003-01-01,2003,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,3.0
2003-01-01,2003,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,4.4
2003-02-01,2003,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,54.4
2003-02-01,2003,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,45.4
2003-03-01,2003,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,12.4
2003-03-01,2003,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.7
2003-04-01,2003,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.8
2003-04-01,2003,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.0
2003-05-01,2003,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,62.6
2003-05-01,2003,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,56.6
2003-06-01,2003,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,59.6
2003-06-01,2003,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,52.0
2003-07-01,2003,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,31.6
2003-07-01,2003,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.0
2003-08-01,2003,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,71.8
2003-08-01,2003,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,71.5
2003-09-01,2003,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,33.4
2003-09-01,2003,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.2
2003-10-01,2003,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,46.2
2003-10-01,2003,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,56.0
2003-11-01,2003,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,10.2
2003-11-01,2003,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.4
2003-12-01,2003,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,26.2
2003-12-01,2003,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,25.9
2004-01-01,2004,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,8.7
2004-01-01,2004,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.5
2004-02-01,2004,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,11.6
2004-02-01,2004,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.8
2004-03-01,2004,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.3
2004-03-01,2004,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.1
2004-04-01,2004,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,7.9
2004-04-01,2004,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.0
2004-05-01,2004,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,23.8
2004-05-01,2004,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.5
2004-06-01,2004,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,46.8
2004-06-01,2004,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,54.3
2004-07-01,2004,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,60.8
2004-07-01,2004,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,45.0
2004-08-01,2004,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,51.0
2004-08-01,2004,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,47.1
2004-09-01,2004,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,33.2
2004-09-01,2004,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,30.8
2004-10-01,2004,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,9.0
2004-10-01,2004,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.2
2004-11-01,2004,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,37.8
2004-11-01,2004,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,33.4
2004-12-01,2004,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,79.4
2004-12-01,2004,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,111.7
2005-01-01,2005,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,30.0
2005-01-01,2005,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,23.4
2005-02-01,2005,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,53.8
2005-02-01,2005,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,40.4
2005-03-01,2005,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,11.0
2005-03-01,2005,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,8.6
2005-04-01,2005,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,4.6
2005-04-01,2005,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,4.2
2005-05-01,2005,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,5.7
2005-05-01,2005,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.4
2005-06-01,2005,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,146.2
2005-06-01,2005,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,158.3
2005-07-01,2005,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,34.3
2005-07-01,2005,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.2
2005-08-01,2005,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.1
2005-09-01,2005,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,50.4
2005-09-01,2005,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,53.7
2005-10-01,2005,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,68.7
2005-10-01,2005,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,76.6
2005-11-01,2005,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,35.4
2005-11-01,2005,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,40.9
2005-12-01,2005,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,26.6
2005-12-01,2005,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,23.9
2006-01-01,2006,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,33.6
2006-01-01,2006,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,28.8
2006-02-01,2006,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,10.6
2006-02-01,2006,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.7
2006-02-01,2006,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,0.0
2006-03-01,2006,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,28.8
2006-03-01,2006,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.4
2006-03-01,2006,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,41.0
2006-04-01,2006,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,31.0
2006-04-01,2006,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,32.5
2006-04-01,2006,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,21.0
2006-05-01,2006,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,31.6
2006-05-01,2006,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.6
2006-05-01,2006,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,24.2
2006-06-01,2006,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.4
2006-06-01,2006,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.3
2006-06-01,2006,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.4
2006-07-01,2006,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,37.1
2006-07-01,2006,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.7
2006-07-01,2006,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,30.0
2006-08-01,2006,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,9.9
2006-08-01,2006,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.3
2006-08-01,2006,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,4.4
2006-09-01,2006,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,24.0
2006-09-01,2006,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,22.3
2006-09-01,2006,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,23.2
2006-10-01,2006,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,1.0
2006-10-01,2006,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,0.4
2006-10-01,2006,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,0.0
2006-11-01,2006,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,12.2
2006-11-01,2006,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,15.0
2006-11-01,2006,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,8.4
2006-12-01,2006,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,16.8
2006-12-01,2006,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,20.2
2006-12-01,2006,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,14.8
2007-01-01,2007,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,26.2
2007-01-01,2007,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,32.5
2007-01-01,2007,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,28.4
2007-02-01,2007,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,1.2
